Booking_ID,booking_status
INN03002,1.0
INN28775,1.0
INN32326,1.0
INN14937,0.0
INN29627,1.0
INN01140,0.0
INN14903,0.0
INN15179,0.0
INN13334,1.0
INN02175,1.0
INN09335,1.0
INN19137,1.0
INN04469,1.0
INN24852,1.0
INN29799,1.0
INN24700,0.0
INN04784,1.0
INN31827,1.0
INN31126,0.0
INN21488,1.0
INN02747,1.0
INN34822,1.0
INN18907,1.0
INN25673,1.0
INN30979,1.0
INN07786,0.0
INN02565,0.0
INN28727,1.0
INN10891,0.0
INN31640,1.0
INN30115,1.0
INN32634,0.0
INN36271,1.0
INN03736,1.0
INN12849,1.0
INN09646,1.0
INN29168,1.0
INN13624,1.0
INN30585,1.0
INN23408,1.0
INN10874,1.0
INN22675,0.0
INN04752,1.0
INN18006,1.0
INN23363,0.0
INN33955,0.0
INN26629,0.0
INN31410,1.0
INN07403,0.0
INN04999,0.0
INN12052,1.0
INN33745,1.0
INN29267,1.0
INN05485,0.0
INN32588,1.0
INN27846,1.0
INN34554,0.0
INN22255,0.0
INN31740,1.0
INN02618,0.0
INN06416,1.0
INN06827,1.0
INN22122,0.0
INN30073,1.0
INN21722,0.0
INN02848,1.0
INN34347,0.0
INN28621,0.0
INN03026,0.0
INN25719,1.0
INN07267,1.0
INN26410,1.0
INN08752,1.0
INN15460,0.0
INN09399,0.0
INN30744,0.0
INN05465,0.0
INN32787,1.0
INN01419,1.0
INN14833,0.0
INN00781,1.0
INN23144,0.0
INN33662,0.0
INN24249,1.0
INN10199,1.0
INN12650,0.0
INN33932,0.0
INN27771,0.0
INN10825,0.0
INN07404,1.0
INN29613,1.0
INN31990,1.0
INN32920,1.0
INN26998,1.0
INN31179,0.0
INN11839,1.0
INN23400,0.0
INN34094,1.0
INN22171,1.0
INN26659,0.0
INN24431,1.0
INN16317,0.0
INN35942,1.0
INN33403,0.0
INN07194,0.0
INN22039,1.0
INN36129,1.0
INN23474,1.0
INN15667,0.0
INN27580,0.0
INN27070,1.0
INN05554,1.0
INN15416,0.0
INN29994,1.0
INN21277,0.0
INN21237,1.0
INN22436,0.0
INN06127,1.0
INN33725,1.0
INN03249,1.0
INN05305,1.0
INN23925,0.0
INN22573,1.0
INN12569,1.0
INN06233,0.0
INN30859,1.0
INN04041,1.0
INN33575,0.0
INN03586,1.0
INN22813,1.0
INN14683,0.0
INN00981,1.0
INN30490,0.0
INN07641,0.0
INN19835,0.0
INN10823,1.0
INN24409,1.0
INN07681,1.0
INN15146,1.0
INN21708,1.0
INN26362,1.0
INN04590,1.0
INN07600,1.0
INN13696,1.0
INN09976,1.0
INN29016,1.0
INN03059,1.0
INN22266,1.0
INN32358,1.0
INN17760,1.0
INN29830,1.0
INN29950,1.0
INN16414,0.0
INN17506,0.0
INN24391,0.0
INN29768,0.0
INN22632,1.0
INN10830,0.0
INN18170,1.0
INN18885,1.0
INN10646,1.0
INN14015,0.0
INN23754,0.0
INN09535,1.0
INN27621,0.0
INN13209,1.0
INN34256,1.0
INN18417,0.0
INN23376,1.0
INN06389,0.0
INN06481,0.0
INN19086,1.0
INN00267,0.0
INN04406,1.0
INN28095,0.0
INN16584,0.0
INN05778,1.0
INN18630,1.0
INN07150,1.0
INN03843,0.0
INN20392,1.0
INN34435,1.0
INN35689,1.0
INN32151,0.0
INN19294,1.0
INN05688,1.0
INN25666,0.0
INN19688,0.0
INN10099,0.0
INN00791,1.0
INN29200,1.0
INN21803,0.0
INN32032,1.0
INN26055,1.0
INN08154,0.0
INN14201,1.0
INN19790,0.0
INN01443,1.0
INN09852,1.0
INN30782,1.0
INN15728,1.0
INN25436,1.0
INN25174,1.0
INN25595,1.0
INN14189,0.0
INN23689,1.0
INN34056,0.0
INN05196,1.0
INN05387,1.0
INN03616,1.0
INN17498,0.0
INN04563,1.0
INN11685,1.0
INN09001,1.0
INN04179,0.0
INN14074,0.0
INN28978,0.0
INN21179,0.0
INN11478,1.0
INN33971,1.0
INN33727,1.0
INN20490,1.0
INN31583,0.0
INN05437,0.0
INN22562,1.0
INN15948,1.0
INN01338,0.0
INN33287,0.0
INN09871,0.0
INN05562,0.0
INN35877,1.0
INN08593,0.0
INN32079,1.0
INN18903,1.0
INN33164,1.0
INN03036,0.0
INN07824,0.0
INN30567,1.0
INN07556,1.0
INN09772,1.0
INN05071,1.0
INN31299,0.0
INN35559,1.0
INN07137,1.0
INN21966,1.0
INN19396,1.0
INN18912,1.0
INN28348,0.0
INN34344,0.0
INN30826,1.0
INN15764,1.0
INN14122,1.0
INN30240,1.0
INN10888,0.0
INN22130,1.0
INN10431,0.0
INN35783,0.0
INN14345,0.0
INN33548,1.0
INN14108,1.0
INN21384,1.0
INN11450,1.0
INN23733,0.0
INN01304,0.0
INN06014,1.0
INN25577,0.0
INN16282,0.0
INN04868,1.0
INN06913,1.0
INN21019,1.0
INN17100,0.0
INN19729,0.0
INN01632,1.0
INN23697,0.0
INN26697,0.0
INN33438,0.0
INN00891,0.0
INN08440,1.0
INN10899,0.0
INN06676,0.0
INN12156,1.0
INN32161,1.0
INN19743,1.0
INN13367,0.0
INN02731,0.0
INN03955,1.0
INN07469,0.0
INN22054,0.0
INN15028,1.0
INN29942,1.0
INN07818,0.0
INN01465,1.0
INN00362,0.0
INN19007,0.0
INN31597,1.0
INN01431,1.0
INN14262,0.0
INN02384,1.0
INN00492,0.0
INN04818,1.0
INN28253,0.0
INN28403,1.0
INN16890,0.0
INN05166,1.0
INN07452,0.0
INN27273,0.0
INN33994,0.0
INN20273,0.0
INN31003,0.0
INN12120,0.0
INN24086,1.0
INN07846,0.0
INN20604,1.0
INN11784,0.0
INN06503,0.0
INN35007,0.0
INN09017,1.0
INN08363,1.0
INN00822,1.0
INN12995,1.0
INN05287,0.0
INN18872,1.0
INN10610,1.0
INN07023,0.0
INN08758,1.0
INN05990,0.0
INN15192,0.0
INN24251,0.0
INN18599,0.0
INN16937,1.0
INN12245,1.0
INN10942,1.0
INN24630,0.0
INN30904,0.0
INN20286,1.0
INN06396,1.0
INN24411,1.0
INN23901,0.0
INN26825,0.0
INN08278,1.0
INN18369,1.0
INN29744,0.0
INN18531,0.0
INN29509,1.0
INN22381,0.0
INN21862,1.0
INN05122,1.0
INN08898,1.0
INN11680,0.0
INN05837,1.0
INN12548,1.0
INN30287,1.0
INN17342,0.0
INN34323,1.0
INN08058,1.0
INN23004,0.0
INN33272,1.0
INN10466,1.0
INN31226,0.0
INN03595,1.0
INN08373,0.0
INN17883,1.0
INN10500,1.0
INN07529,0.0
INN20692,1.0
INN05788,1.0
INN27603,0.0
INN18176,0.0
INN03862,1.0
INN00217,0.0
INN20679,1.0
INN22182,1.0
INN19834,1.0
INN23283,1.0
INN13821,1.0
INN08479,0.0
INN13923,1.0
INN13460,1.0
INN14881,1.0
INN28737,1.0
INN25011,0.0
INN14021,0.0
INN14658,0.0
INN35654,0.0
INN10689,1.0
INN00776,1.0
INN07882,0.0
INN04963,0.0
INN06528,0.0
INN34644,1.0
INN28782,1.0
INN35441,1.0
INN30001,1.0
INN20452,0.0
INN01457,1.0
INN20150,0.0
INN00658,1.0
INN15748,1.0
INN03092,1.0
INN08376,1.0
INN24845,1.0
INN17225,1.0
INN03456,0.0
INN35127,1.0
INN30186,1.0
INN09562,0.0
INN24680,0.0
INN09793,0.0
INN32077,0.0
INN28957,1.0
INN01724,1.0
INN27801,1.0
INN04690,0.0
INN27873,0.0
INN33853,1.0
INN31709,1.0
INN05647,1.0
INN03786,0.0
INN25207,1.0
INN09104,0.0
INN12014,1.0
INN09061,1.0
INN20659,0.0
INN35498,0.0
INN30856,1.0
INN03800,1.0
INN06858,1.0
INN26766,0.0
INN18921,1.0
INN18311,1.0
INN18524,1.0
INN35021,0.0
INN30148,1.0
INN16359,0.0
INN01901,1.0
INN21434,1.0
INN06049,1.0
INN14955,1.0
INN15014,1.0
INN18398,0.0
INN21682,1.0
INN28689,0.0
INN01230,0.0
INN17024,1.0
INN02295,1.0
INN06129,1.0
INN05875,0.0
INN30217,0.0
INN15100,1.0
INN35339,0.0
INN08358,1.0
INN02237,0.0
INN18761,0.0
INN31279,0.0
INN21267,1.0
INN29541,1.0
INN01148,0.0
INN15299,1.0
INN08472,0.0
INN15674,1.0
INN32826,1.0
INN18336,0.0
INN08890,1.0
INN27585,1.0
INN15047,0.0
INN00574,0.0
INN33862,0.0
INN22645,1.0
INN29910,0.0
INN07782,1.0
INN04901,0.0
INN26265,0.0
INN30140,1.0
INN09732,1.0
INN03283,1.0
INN14980,1.0
INN02857,1.0
INN17278,1.0
INN22893,0.0
INN24693,0.0
INN10406,1.0
INN02768,1.0
INN29523,0.0
INN25061,1.0
INN08475,1.0
INN13558,1.0
INN00626,1.0
